Company Name,BSE id,NSE id
RANE COMPUTERS CONSULTANCY LTD.,,RANCC
SATHAVAHANA ISPAT LTD.,,SATHAISPAT
RAVILEELA GRANITES LTD.,,RALEGRA
SIMCO INDUSTRIES LTD.,,SIMCOIN
PRICOL LTD.,,PRICOL
DIGIFLEX INDIA LTD.,,DGIFLEX
UNIROYAL MARINE EXPORTS LTD.,,UNRYLMA
KARAN WOO-SIN LTD.,,KARANWO
SHERVANI INDUSTRIAL SYNDICATE LTD.,,SHERVANI
INDO AMERICAN OPTICS LTD.,,INDAMOP
LYNX OPTICS LTD.,,LYNXOPT
ARIHANT TOURNESOL LTD.,,ARHNTTO
SUPERTEX INDUSTRIES LTD.,,SUPERTEX
SHETRON LTD.,,SHETR
TRANSGENE BIOTEK LTD.,,TRABI
COMPACT DISC INDIA LTD.,,COMDI
MPL Plastics Limited,,MPL
INTECH INTERNATIONAL LTD.,,INTCHIT
CONSOLIDATED CONTAINERS (I) LTD.,,CONSCON
APEX INTERTECH LTD.,,APEXINT
NIKHIL ADHESIVES LTD.-$,,NIKHILAD
SPENTA INTERNATIONAL LTD.,,SPENTA
MARINE CARGO COMPANY LTD.,,MRNCRGO
IGGI RESORTS INTERNATIONAL LTD.,,IGGIRES-B
INDO BOSCH GEMS AND JEWELLERY LTD.,,INDBGEM
MULTIBASE INDIA LTD.,,MULTIBASE
VIRAL SYNTEX LTD.,,VIRALSYN
ANDREW YULE &amp; COMPANY LTD.,,ANDREWYU
ADAM COMSOF LTD.,,ADAMCO
LUDLOW JUTE &amp; SPECIALITIES LTD.,,LUDLOWJUT
CROMAKEM LTD.,,CROMAKM
INTERNATIONAL HOMETEX LTD.,,INTLHOME
ASHRAM ONLINE.COM LTD.,,ASHRAM
AIRCOMMAND AIRTECHNICS LTD.,,AIRCTEC
COSMOS LEATHER EXPORTS LTD.,,COSMLEA
ROYAL CUSHION VINYL PRODUCTS LTD.-$,,ROYALCU
NEOGEM INDIA LTD.,,NOGMIND
CITY LIFTS (INDIA) LTD.,,CITYLIF
SECUR INDUSTRIES LTD.,,SCURIND
DCL MARITECH LTD.,,DCLMRTC
K.S.OILS LTD.-$,,KSOILS
SURAJ INDUSTRIES LTD.,,SURJIND
CARBON COMPOSITES (INDIA) LTD.,,CARBINDDM
HITECH PLAST LTD.-$,,HITECHPLAS
BLOOM DEKOR LTD.-$,,BLOOM
FILATEX INDIA LTD.-$,,FILATEX
JAYANTI BUSINESS MACHINES LTD.,,JAYABUSDM
STANDARD SURFACTANTS LTD.,,STDSFAC
MERCATOR LTD.-$,,MERCATOR
MORGAN VENTURES LTD.,,MORGAN
ARUN PROCESSORS LTD.,,ARNPROC
AMRAPALI INDUSTRIES LTD.,,AMRAPLIN
BHAGWATI GLASS CONTAINERS LTD.,,BHAGWGL
PREMIER EXPLOSIVES LTD.,,PREMEXPLQ
DARSHAN OILS LTD.,,DARSHAN
MID EAST PORTFOLIO MANAGEMENT LTD.,,MIDEASTP
KLJ PLASTICS LTD.,,KLJPLST
IDEAL CARPETS LTD.,,IDEALCAR
KOLUTHARA EXPORTS LTD.,,KLTHRAE
MOLD-TEK TECHNOLOGIES LTD.,,MOLDTEK
ZENITH STEEL TUBES AND INDUSTRIES LTD.,,ZENITHSTL
CRESTCHEM LTD.,,CRSTCHM
FLOWER &amp; TISSUE INDIA LTD.,,FLOWRTI
SHALIN HOTELS LTD.,,SHALIHT
ROHINI STRIPS LTD.,,RHNISTR
NAGARJUNA GRANITES LTD.,,NGARJNG
EASTERN GRANITES LTD.,,ESTNGRA
DIVYA JYOTI INDUSTRIES LTD.,,DIVYAJYQ
MADHYAVART EXXOIL LTD.,,MDHYVEX
VOLVO TERRY INDUSTRIES LTD.,,VLVOTER
VARUN SEACON LTD.,,VRUNSEA
MPHASIS LTD.,,MPHASIS
MEDINOVA DIAGNOSTIC SERVICES LTD.,,MEDINOV
NOVA PUMECH LTD.,,NOVAPUM
PHELIX APPLIANCES LTD.,,PHELAPP
HIND INDUSTRIES LTD.,,HINDIND
ASHA AGRO INDUSTRIES LTD.,,ASHAGRO
NU-TECH CORPORATE SERVICES LTD.,,NUTECH
DIVYASHAKTI GRANITES LTD.,,DIVSHKT
RISHI OIL AND FATS LTD.,,RSHIOILDM
MANIYAR PLAST LTD.,,MNYRPLA-B
ORIENT PRESS LTD.,,ORIENTLTD
HANS POLYURETHANES LTD.,,HANSPOL
ADVANCE MULTITECH LTD.,,ADVMULT
NCL MARBLES &amp; GRANITES LTD.,,NCLMARB
SHREYAS INTERMEDIATES LTD.,,SHREYASI
MONTARI LEATHER LTD.,,MONTRIL
DECORA TUBES LTD.,,DECOTUB
PANJON LTD.,,PANJON
Acclaim Industries Limited,,ACCLAIM
Parth Industries Limited,,PARTIND
PASHUPATI SEOHUNG LTD.,,PASHUSEO
DUROPACK LTD.,,DUROPACK
STERLING KALKSAND BRICKS LTD.,,STRLKAL
Swarnsarita Gems Ltd,,SWARNSAR
GANESH HOUSING CORPORATION LTD.-$,,GANESHHOUC
NMDC LTD.,,NMDC
CINDRELLA HOTELS LTD.-$,,CINDHO
ANJANI SOLVENTS INDIA LTD.,,ANJNSOL
KONKAN TYRES LTD.,,KONTY
PATEL INTEGRATED LOGISTICS LTD.-$,,PATINTLOG
HAMILTON SHOES LTD.,,HAMLSHO
GUJARAT PERSTORP ELECTRONICS LTD.,,GUJPE
MULTICOLOUR OFFSET LTD.,,MULCOFF
SKYLINE LEATHER INDUSTRIES LTD.,,SKYLEATDM
NEELKANTH MOTELS &amp; HOTELS LTD.,,NEELKNT
RAJSHRI FOREX LTD.,,RAJSFORDM
ALPHAGEO (INDIA) LTD.-$,,ALPHAGEO
VISHAL FOOTWEAR LTD.,,VISHFOT
GURDARSHAN LEATHERS LTD.,,GURULET
REGENCY HOSPITAL LTD.,,RGNYMIS
RITESH PROPERTIES &amp; INDUSTRIES LTD.,,RPIL
Kkalpana Industries (India) Ltd,,KKALPANAIND
MOVILEX IRRIGATION LTD.,,MOVILEX
PANDIAN GRAPHITES (INDIA) LTD.,,PANDGRP-B
OK PLAY INDIA LTD.,,OKPLA
SPL INDUSTRIES LTD.,,SPLINDL
LOKMANYA INDUSTRIES LTD.,,LOKMIND
KRITI INDUSTRIES (INDIA) LTD.-$,,KRITIIND
FIDELITY INDUSTRIES LTD.,,FDTYMIS-BDM
OJAS TECHNOCHEM PRODUCTS LTD.,,OJAST
WELTERMAN INTERNATIONAL LTD.,,WELTI
ASM TECHNOLOGIES LTD.,,ASMTEC
PERFECTPAC LTD.,,PERFEPA
SHRI NICOSECT LTD.,,SRINICO
AMBITIOUS PLASTOMAC COMPANY LTD.,,AMBIT
VISION CINEMAS LTD.,,VISIONCINE
DATASOFT APPLICATION SOFTWARE (INDIA) LTD.,,DATASOFT
INDRAYANI BIOTECH LTD.,,INDRANIB
JAY RAPID ROLLER LTD.,,JAYRAPID
KARNAVATI ALFA INTERNATIONAL LTD.,,KARNAALF
VIDIANI AGROTECH INDUSTRIES LTD.,,VIDIMIS
SOFTRAK TECHNOLOGY EXPORTS LTD.,,SOFTRAKT
TRANSMEDICA (INDIA) LTD.,,TRANMED
U.G.HOTELS AND RESORTS LTD.,,UGHOR
RAGHAV INDUSTRIES LTD.,,RAGHAVIN
EURLEADDM,,EURLEADDM
EURO LEDER FASHION LTD.,,EUROLED
SUPERIOR AIR PRODUCTS LTD.,,SUPERIA
WINSOME BREWERIES LTD.,,WINSOMBR
ELEGANT FLORICULTURE &amp; AGROTECH (INDIA) LTD.,,ELEFLOR
HOTEL KRISHNA INTERNATIONAL (I)LTD.,,HOTKRIS
SOUTH ASIAN ENTERPRISES LTD.,,SAENTER
SKY INDUSTRIES LTD.-$,,SKYIND
PHOENIX INTERNATIONAL LTD.,,PHOENXINTL
Eduexel Infotainment Limited,,EDUEXEL
HITECHI JEWELLERY INDUSTRIES LTD.,,HITECHIJEW
NYLOFIL INDIA LTD.,,NYLOFIL
PRATIK PANELS LTD.,,PRATIK
Rishiroop Ltd,,RISHIROOP
PROMACT PLASTICS LTD.,,PROMACT
RUBBER PRODUCTS LTD.,,RUBBERPR
ZENERGY LTD.,,ZENER
STERLING GREEN WOODS LTD.,,STRGRENWO
VISHAL CHAIRS LTD.,,VISHCHR
DOLPHIN MEDICAL SERVICES LTD.,,DOLPHMED
SYSTEMATIX CORPORATE SERVICES LTD.,,SYSTMTXC
SKS LOGISTICS LTD.-$,,SKSLOGLTD
SHAKTI MET-DOR LTD.,,SHAKMET
INTERLINK PETROLEUM LTD.,,INTLNKP
ACME INDUSTRIES LTD.,,ACMEIND
APPOLLO STONES LTD.,,APPOSTO
ALPINE HOUSING DEVELOPMENT CORPORATION LTD.,,ALPINEHOU
SANGHI INDUSTRIES LTD.,,SANGHIIND
JAY ENERGY AND S.ENERGIES LTD.,,JAYENGY
WORLDWIDE LEATHER EXPORTS LTD.,,WWLEATH
SAKET EXTRUSION LTD.,,SAKETEX
PARTH HOUSING AND ESTATE DEVELOPERS LTD.,,PARHOSG
SUDEV INDUSTRIES LTD.,,SUDIN
Square Four Projects India Limited,,SFPIL
INDOX,,INDOX
MEHTA RUBBER CHEMICALS LTD.,,MEHTARB
MAXIMAA SYSTEMS LTD.,,MAXIMAA
SCANPOINT GEOMATICS LTD.,,SCANPGEOM
CHOKSI LABORATORIES LTD.,,CHOKSILA
HARIPARVAT MERRYLAND AND RESORTS LTD.,,HARIPAM
Country Club Hospitality &amp; Holidays Ltd,,CCHHL
RASIK PLAST LTD.,,RASIKPL
SALGUTI INDUSTRIES LTD.,,SALGUTI
JAMES HOTELS LTD.,,JAMEHOT
EICL LTD.-$,,EICL LTD
PEARL ENGINEERING POLYMERS LTD.,,PEPL
ARIHANT THERMOWARE LTD.,,ARIITHR
LONGVIEW TEA COMPANY LTD.,,LONTE
MIDWEST GOLD LTD.,,MIDWEST
ENTERPRISE INTERNATIONAL LTD.,,ENTRINT
CHAMPDANY INDUSTRIES LTD.,,CHAMPDIN
TPL PLASTECH LTD.,,TPLPLAST
BAGWE UDYOG LTD.,,BAGWUDG
WIM PLAST LTD.-$,,WIMPLAST
PHOTOQUIP INDIA LTD.,,PHOTOQUP
B.NANJI ENTERPRISES LTD.,,BNANJEN
LIBERTY SHOES LTD.,,LIBERTSHOE
GUJARAT NARMADA FLYASH CO.LTD.,,GUJNFLY
PATEL ON-BOARD COURIERS LTD.,,PATELON
LIPPI SYSTEMS LTD.-$,,LIPPISYS
PERTECH COMPUTERS LTD.,,PERTCOM-B
ELECTROTHERM (INDIA) LTD.,,ELECTHERM
IN HOUSE PRODUCTIONS LTD.,,INHOUPROD
BLUE DART EXPRESS LTD.,,BLUEDART
EXPO GAS CONTAINERS LTD.,,EXPOGAS
NATIONAL PLASTIC INDUSTRIES LTD.,,NATPLAS
SKYHIPR,,SKYHIPR
MFL INDIA LTD.,,MFLINDIA
ELBEE SERVICES LTD.,,ELBEE
TRIDENT PROJECTS LTD.,,TRIDE
AJWA FUN WORLD &amp; RESORT LTD.,,AJWAFUN
GEOLOGGING INDUSTRIES LTD.,,GEOLOGI
MPL CORPORATION LTD.,,MPLCORP
VALPLUS BIOTECH LTD.,,VALPLUS
TEXEL INDUSTRIES LTD.,,TEXELIN
ROYALE MANOR HOTELS &amp; INDUSTRIES LTD.,,RAYALEMA
MIRZA INTERNATIONAL LTD.,,MIRZAINT
TATA ADVANCED MATERIALS LTD.,,TATAV
INDO FLOGATES LTD.,,INDFL
TOURISM FINANCE CORPORATION OF INDIA LTD.,,TFCILTD
CALS REFINERIES LTD.,,CALSREF
THAKKERS DEVELOPERS LTD.,,THAKDEV
NAVA BHARAT ENTERPRISES LTD.,,NAVABHA-B
CANBAY POLYFILMS LTD.,,CANBAYPDM
PRESIDENCY SHOE INTERNATIONAL LTD.,,PRESISH
RAJDARSHAN INDUSTRIES LTD.,,ARENTERP
ANUGRAHA WOOD PRODUCTS LTD.,,ANUGWOO
BHARTIYA INTERNATIONAL LTD.,,BIL
KAMAT HOTELS (INDIA) LTD.,,KAMATHOTEL
Matra Kaushal Enterprise Limited,,MKEL
TIRTH PLASTIC LTD.,,TIRTPLS
DSJ COMMUNICATIONS LTD.,,DALALSTCOM
GALORE PRINTS INDUSTRIES LTD.,,GALORE
SAI SERVICE STATION LTD.,,SAISERVQ
HOTEL RUGBY LTD.,,HOTELRUGBY
CROSS COUNTRY HOTELS LTD.,,CROCH
POLO HOTELS LTD.,,POLOHOT
FENOPLAST LTD.-$,,FENOPLAS
PRETTO LEATHER INDUSTRIES LTD.,,PRETLEA
MAYANK HOTELS LTD.,,MAYHO
MICAM LEATHER EXPORTS LTD.,,MICALEADM
KASI HOUSING &amp; DEVELOPMENT LTD.,,KASIHSG
ABCO PLASTICS LTD.,,ABCOPLS
SAMRAT ASHOKA EXPORTS LTD.,,SAMASOKDM
ECOPLAST LTD.-$,,ECOPLAST
ELEGANT MARBLES &amp; GRANI INDUSTRIES LTD.,,ELEMARB
ALCHEMIST LTD.,,TURBOIN
BITS LTD.,,BITS
ADARSH PLANT PROTECT LTD.,,ADARSHPL
STIEFEL UND SCHUH INDIA LTD.,,STIEFELDM
ANTARCTICA LTD.,,ANTARTICL
GOPALA POLYPLAST LTD.,,GOPALA
MISOFPP,,MISOFPP
NICCO PARKS &amp; RESORTS LTD.-$,,NICCOPAR
NTC INDUSTRIES LTD.,,NTCIND
SANDESH LTD.,,SANDESH
GARNET CONSTRUCTION LTD.,,GARNET
GOLDIAM INTERNATIONAL LTD.,,GOLDIAM
BRIGHT BROTHERS LTD.-$,,BRIGHTBR
SUASHISH DIAMONDS LTD.,,SUASHDIM
Excel Castronics Limited,,EXCAST
CORPORATE COURIER AND CARGO LTD.,,CORPOCO
NARMADA GELATINES LTD.,,SHAWGELTIN
CREDENCE SOUND &amp; VISION LTD.,,CREDENCE
NATCO POLYPLAST LTD.,,NATCOMS
OCTANORM INDIA LTD.,,ZOCTNMMS
PG FOILS LTD.,,PGFOILQ
SUNDERBAN AQUATIC FARMS LTD.,,SUNDERADM
GRATEX INDUSTRIES LTD.,,GRATEXI
KRIPTOL INDUSTRIES LTD.,,KRIPIND
VELAN HOTELS LTD.,,VELHO
GANAPATI EXPORTS LTD.,,GANPTMSDM
VIA MEDIA INDIA LTD.,,VIAMEDI
HOWARD HOTELS LTD.,,HOWARHO
MULTILAC SURFACE COATING (I) LTD.,,MULTILA
SOUTHERN FUEL LTD.,,SOUTHFUEL
PRESSURE SENSITIVE SYSTEMS (INDIA) LTD.,,PRESSURS
VALIANT COMMUNICATIONS LTD.-$,,VALIANT
NEW PLASTOMERS INDIA LTD.,,NWPLAMS
HINAFIL INDIA LTD.,,HINAFIL
DR.AGARWAL'S EYE HOSPITAL LTD.-$,,DRAGARWQ
CREST ANIMATION STUDIOS LTD.,,CRESTANI
EURO MARINE PRODUCTS LTD.,,EUROMMS
NOEL AGRITECH LTD.,,NOELA
INDO-GERMA PRODUCTS LTD.,,INGERMS
ARVIND RASHAYANA UDYOG LTD.,,ARVRAMS
MAHASAGAR TRAVELS LTD.,,MHSGRMS
GREENPLY INDUSTRIES LTD.,,GREENPLY
UNION QUALITY PLASTICS LTD.,,UNQTYMI
PSL LTD.,,PSL
OBEROI PLASTICS LTD.,,OBROIMSDM
AMI COMPUTERS (I) LTD.,,AMICOMP
SEAMEC LTD.,,SEAMECLTD
SAATAL KATTHA &amp; CHEMICALS LTD.,,SATALMS
RAGHUNATH INTERNATIONAL LTD.,,RAGHUNAT
RJPNTMS-B,,RJPNTMS-B
CHEVIOT CO.LTD.-$,,CHEVIOT
TRANSLAM LTD.,,TRNLMMS
DAI-ICHI KARKARIA LTD.-$,,DAICHI
Rajeswari Infrastructure Limited,,RAJINFRA
SPICE ISLANDS APPARELS LTD.-$,,SPICEISL
CONFIDENCE PETROLEUM INDIA LTD.,,CONFIPET
NAINA SEMICONDUCTOR LTD.,,NAINAMS
ANANTHI CONSTRUCTIONS LTD.,,ANNTHMS
SILKTEX LTD.-$,,SILKTEX
ANUSHA INTERNATIONAL LTD.,,ANUSHMS
SHELTER INFRA PROJECTS LTD.-$,,SIPL
SHAKTI PRESS LTD.,,SHAKTIPR
Atlanta Devcon Limited,,ATLANTADEV
ASHIRWAD STEELS &amp; INDUSTRIES LTD.,,ASHSI
BANARAS BEADS LTD.,,BANARBEADS
AREX INDUSTRIES LTD.,,AREXMIS
BILCARE LTD.-$,,BI
MADHUMILAN FINCORP LTD.,,MADHUFN
MAJESTIC INDUSTRIES LTD.,,MAJESIN
ISF LIMITED,,ISFL
RISHI LASER LTD.,,RISHILASE
M.B INDUSTRIES LTD.,,MBINDUS
JAINCO PROJECTS (INDIA) LTD.,,JAINCO
KUMBHAT FINANCIAL SERVICES LTD.,,KUMPFIN
INTEC CAPITAL LTD.,,INTECCAP
RAJASTHAN GASES LTD.,,RAJGASES
MGGLOMF,,MGGLOMF
SIDDHESWARI GARMENTS LTD.,,SIDDHEGA
UT LTD.,,UTLTD
FINANCIAL TECHNOLOGIES (INDIA) LTD.,,FINANTECH
SHIKHAR CONSULTANTS LTD.,,SHIKHAR
SARLA PERFORMANCE FIBERS LTD.-$,,SARLAPOLY
INDO CREDIT CAPITAL LTD.,,INDOCRED
MARKET CREATORS LTD.,,MKTCREAT
SRINIVASA HATCHERIES LTD.-$,,SRINIHAT
ODISSI SECURITIES LTD.,,ODISEDM
HEXONE PHARMACEUTICALS LTD.,,HEXPHAR
HIMALYA INTERNATIONAL LTD.,,HIMIN
SONAL ADHESIVES LTD.,,SONALAD
ROTOFLEX INDUSTRIES LTD.,,ROTOFIX
Padmanabh Industries Limited,,PADMAIND
YOGI POLYESTERS LTD.,,YOGIPLY
UNIQUE AGRO PROCESSORS (INDIA) LTD.,,UNQAGRO
CHD DEVELOPERS LTD.-$,,CHDDLTD
ALP EXPORTS LTD.,,ALPEXPS
TWENTYFIRST CENTURY MANAGEMENT SERVICES LTD.,,21STCENMGM
KUMAKA INDUSTIES LTD.,,KUMAKAIND
BOBSHELL ELECTRODES LTD.,,BOBSHELL
DION GLOBAL SOLUTIONS LTD.,,DION
HARIYANA SHIP BREAKERS LTD.-$,,HRYNSHP
KONAR ORGANICS LTD.,,KONAROR
M.B.PARIKH FINSTOCKS LTD.,,MBPARIKH
MANGAL PROCESSING MILL LTD.,,MNGLPRODM
VAISHNO CEMENT CO.LTD.,,VAICC
SHREE ARAVELI FINLEASE LTD.,,SHARAVE
TYROON TEA CO.LTD.,,TYROON
LA OPALA RG LTD.,,LAOPALA
GUJARAT OPTICAL COMMUNICATION LTD.,,GUJOC
Stylam Industries Limited,,STYLAMIND
VENUS REMEDIES LTD.,,VENUSREM
ABL BIOTECHNOLOGIES LTD.,,ABLBIO
UV BOARDS LTD.,,UVBOARDS
WOODSVILLA LTD.,,WOODSVILA
TRANS FINANCIAL RESOURCES LTD.,,TRANSFIN
GLOBAL FINANCE AND SECURITIES LTD.,,GLBFN
GUJARAT CRAFT INDUSTRIES LTD.,,GUJCRAFT
HEERA ISPAT LTD.,,HEERAISP
DHOOT INDUSTRIAL FINANCE LTD.,,DHOOTIN
CLASSIC PRESS (INTERNATIONAL) LTD.,,CLASPRS
AWAS AYOGEN VITTNIGAM LTD.,,AWASAYO
Crimson Metal Engineering Company Ltd,,CRIMSON
SIDH INDUSTRIES LTD.,,SIDIN
SHRI BAJRANG ALLOYS LTD.,,SHBAJRG
ASHOKA REFINERIES LTD.,,ASHOKRE
AKS CREDITS LTD.,,AKSCRE
URJA GLOBAL LTD.,,URJAGLOBA
ORIENTAL REMEDIES &amp; HERBALS LTD.,,ORIREME
ATLAS COPCO (INDIA) LTD.-$,,ATLASCOPCO
ASHAPURA MINECHEM LTD.,,ASHAPURMIN
SAVOY HERBALS LTD.,,SVOYHERDM
SHREE PACETRONIX LTD.,,SHREEPAC
ATCOM TECHNOLOGIES LTD.,,ATCOM
GUJARAT ALKALIES &amp; CHEMICALS LTD.,,GUJALKALI
INDIA CEMENTS LTD.,,INDIACEM
JK TYRE &amp; INDUSTRIES LTD.,,JKTYRE
MANGALORE CHEMICALS &amp; FERTILIZERS LTD.,,MANGCHEFER
STANDARD INDUSTRIES LTD.,,SIL
JUBILANT LIFE SCIENCES LIMITED,,JUBILANT
ASIA REFINERY LTD.,,ASIAREF
FORTUNE FINANCIAL SERVICES (INDIA) LTD.,,FORTUNEF
SAMYAK INTERNATIONAL LTD.,,SAMYAKINT
AADI INDUSTRIES LTD.,,AADIIND
MEHTA SULFITES (INDIA) LTD.,,MHTSULF-B
ORIQUA LTD.,,ORIQUAL
MOONBEAM INDUSTRIES LTD.,,MOONB
SANTOSH FINE-FAB LTD.,,SANTOSHF
SREE JAYALAKSHMI AUTOSPIN LTD.,,SREEJAYA
LORDS CHEMICALS LTD.,,LORDSCH
YAMA POLYMERS LTD.,,YAMAPLY
ACKNIT INDUSTRIES LTD.,,ACKNIT
TITAN SECURITIES LTD.,,TITANSEC
RAI SAHEB REKHCHAND MOHOTA SPG.&amp; WVG.MILLS LTD.,,RAIREKMOH
J.J.EXPORTERS LTD.,,JJEXPO
MAMTA STEELS LTD.,,MAMTAST
REAL REALTY MANAGEMENT COMPANY LTD.,,RREALTY
HARMONY CAPITAL SERVICES LTD.,,HRMNYCP
Vivanza Biosciences Ltd,,VIVANZA
MAHARAJA SHREE UMAID MILLS LTD.-$,,MAHASHR
ROCKLAND THERMIONICS LTD.,,ROCKTHR
YASHRAJ CONTAINEURS LTD.,,YASHRAJC
NAGARJUNA DRUGS LTD.,,NAGDRUG
Lords Ishwar Hotels Limited,,LORDSHOTL
CSL Finance Ltd,,CSLFINANCE
PROTO DEVELOPERS &amp; TECHNOLOGIES LTD.,,PROTODEV
PARSOLI CORPORATION LTD.,,PARSOLI
SANGHVI MOVERS LTD.,,SANGHVIMOV
SELAN EXPLORATION TECHNOLOGY LTD.-$,,SELAN
FRESHTROP FRUITS LTD.,,FRSHTRP
FAZE THREE LTD.-$,,FAZE3Q
MOTHER MIRA INDUSTRIES LTD.,,MOTMIND
ITALIAN JEWELLERY MANUFACTURING CO.LTD.,,ITALJEW
EURO INDUSTRIES (INDIA) LTD.,,EUROIND
GODRICH FINANCE AND SECURITIES LTD.,,GODRICH
ZYDEN GENTEC LTD.,,ZYDEN
ACE Edutrend Ltd,,ACEEDU
BHAGWANDAS METALS LTD.,,BHAGWNME
XYLON LOQUITUR DISTILLERS &amp; VINTNERS LTD.,,XYLONLQ
TRENDEASTWEST LPG BOTTLING LTD.,,TRENDES
LADAM FINANCE LTD.,,LADAMFN
KARNATAKA CHEMICAL INDUSTRIES CORP.LTD.,,KRNTCHE
VANTAGE CORPORATE SERVICES LTD.,,VANTAGE
RAJ PACKAGING INDUSTRIES LTD.,,RAJPACK
MARDIA EXTRUSIONS LTD.,,MAREXDM
IB INDUSTRIES LTD.,,IBINDDM
ADI FINECHEM LTD.,,ADIFINCHM
NATRAJ PROTEINS LTD.,,NATRAJPR
SUSHANT CAPITAL LTD.,,SUSHANTDM
SAMRAT PHARMACHEM LTD.-$,,SAMRATPH
NPR FINANCE LTD.,,NPRFIN
NILE LTD.,,NILE
UDAIPUR CEMENT WORKS LTD.,,UDAICEMENT
AMCO INDIA LTD.-$,,AMCOIND
Optiemus Infracom Ltd,,OPTIEMUS
KREON FINNANCIAL SERVICES LTD.,,KREONFIN
GYAN DEVELOPERS &amp; BUILDERS LTD.,,GYANDEV
PENNAR AQUA EXPORTS LTD.,,PENNA
KISAN MOULDINGS LTD.-$,,KISAN
KAPRINAS PHARMACEUTICALS &amp; CHEMICALS LTD.,,KAPRIPH
KSL AND INDUSTRIES LTD.-$,,KSLIND
VIJAY TEXTILES LTD.,,VIJAYTX
JOLLY RIDES LTD.,,JOLLYRID
TONIRA PHARMA LTD.,,TONIRPHQ
RIVERDALE FOODS LTD.,,RIVERDAL
GOLDCREST SECURITIES LTD.,,GLDCRSC
GARODIA CHEMICALS LTD.,,GARODCH
KERALA AYURVEDA LTD.,,KERALAYUR
KANCHAN INTERNATIONAL LTD.,,KANCHAN
MOONGIPA CAPITAL FINANCE LTD.,,MONGIPA
MOHIT PAPER MILLS LTD.,,MOHITPPR
DAULAT SECURITIES LTD.,,DAULAT
OSCAR GLOBAL LTD.,,OSCARGLO
ODYSSEY TECHNOLOGIES LTD.-$,,ODYSSEY
SPS INTERNATIONAL LTD.,,SPSINT
RSC INTERNATIONAL LTD.,,RSCINT
SARTHAK SECURITIES LTD.,,SARTHAK
SCOTTEX INDUSTRIES LTD.,,SCOTTEX
SURAT TEXTILE MILLS LTD.,,SURATEX
ATHARV ENTERPRISES LTD.,,ATHARVENT
PALAYPU FINANCIAL &amp; INVESTMENT SERVICES LTD.,,PALAYPU
CHROMATIC INDIA LTD.,,CHROMATIC
INTERNATIONAL DIAMOND SERVICES LTD.,,INTERDIA
GAZI FINANCIAL SERVICES &amp; INVESTMENTS LTD.,,GAZIFIN
BAGADIA COLOURCHEM LTD.,,BAGADIA
THEMIS MEDICARE LTD.,,THEMISMED
KALLAM SPINNING MILLS LTD.-$,,KALLAM
SANGHVI ASBESTOS CEMENTS LTD.,,SANGHAS
BALAJI GALVANISING INDUSTRIES LTD.,,BLJIGAL
BRAWN BIOTECH LTD.,,BRAWN
AEC ENTERPRISES LTD.,,AECENTP
FORTUNE INTERNATIONAL LTD.,,FORINTL
Kings Infra Ventures Limited,,KINGSINFR
SWOJAS ENERGY FOODS LTD.,,SWOEF
Nutricircle Ltd,,NUTRICIRCLE
SARITA SOFTWARE &amp; INDUSTRIES LTD.,,SARITASO
SPAN DYESTUFF INDUSTRIES LTD.,,SPANDYE
RAJENDRA MINING SPARES CO.LTD.,,RAJMINC
SURAJ HOLDINGS LTD.,,SURAJHLD
SHAKTI RODS &amp; WIRES LTD.,,SHARODW
SUBHASH SILK MILLS LTD.,,SUBSM
AURO LABORATORIES LTD.,,AUROLAB
KJMC FINANCIAL SERVICES LTD.,,KJMCFIN
GANDHINAGAR HOTELS LTD.,,GANDHHO
SUVEN LIFE SCIENCES LTD.,,SUVEN
MINHAS STEELS LTD.,,MINHASS
MANGALYA SOFT-TECH LTD.,,MANGASOF
ARYAMAN FINANCIAL SERVICES LTD.,,ARYAMAN
BRIDGE SECURITIES LTD.,,BRIDGESE
RISA INTERNATIONAL LTD.,,RISAINTL
RAJASTHAN TUBE MANUFACTURING CO.LTD.,,RAJTUBE
KAY POWER AND PAPER LTD.,,KAYPOWR
MIDAS PHARMASEC LTD.,,MIDAS
INTER STATE OIL CARRIER LTD.,,INTSTOIL
ARCUTTIPORE TEA CO.LTD.,,ARCUTTIP
GLOBAL CAPITAL MARKETS LTD.,,GLOBALCA
SAINIK FINANCE &amp; INDUSTRIES LTD.,,SAINIK
SABOO BROTHERS LTD.,,SABOOBR
SCIL VENTURES LTD.,,SCILVENTU
RICH UNIVERSE NETWORK LTD.,,RICHUNV
LIBERTY PHOSPHATE LTD.,,LIBERTYP
BASERA CEMENT LTD.,,BASECEM
KARAN FINANCE LTD.,,KARAFIN
KUNAL OVERSEAS LTD.,,KUNALOVE
QUANTUM DIGITAL VISION (INDIA) LTD.,,QUANTDIA
ZUARI FOREX LTD.,,ZUARIFOR
VOLVO STEELS LTD.,,VOLVOST
TRIGON ZINCO LTD.,,TRIGZIN
SP CAPITAL FINANCING LTD.,,SPCAPIT
RAJ AGRO MILLS LTD.,,RAJAGRO
WILWAYFORT INDIA LTD.,,WILFI
SHRI RAJIVLOCHAN OIL EXTRACTION LTD.,,SHRAJOI
IDEA SPACE SOLUTIONS LTD.,,IDEA
KOTHARI PRODUCTS LTD.,,KOTHARIPRO
NEW ERA ALKOLIDES &amp; EXPORT LTD.,,NWERAAL
PICCADILY AGRO INDUSTRIES LTD.,,PICCADIL
